cell_id,longitude,latitude
c03539,-43.1837,-22.9712
c03540,-46.35,-23.5932
c03541,-46.4919,-23.4503
c03542,-46.6687,-23.5574
c03543,-46.5345,-23.4755
c03544,-45.3962,-23.8094
c03545,-46.511,-23.657
c03546,-46.3442,-23.9301
c03547,-47.2145,-22.8064
c03548,-46.7259,-23.5377
c03549,-46.6499,-23.5416
c03550,-46.4784,-23.6366
c03551,-45.6625,-23.3823
c03552,-46.5584,-23.5307
c03553,-45.862,-23.2847
c03554,-46.8494,-23.6534
c03555,-43.1794,-22.8995
c03556,-46.5998,-23.5261
c03557,-43.1925,-22.9763
c03558,-46.4241,-23.6971
c03559,-43.1765,-22.9619
c03560,-45.5748,-23.4864
c03561,-45.0783,-23.4936
c03562,-46.4157,-23.7156
c03563,-45.9274,-23.3298
c03564,-46.8902,-23.5184
c03565,-46.6675,-23.5581
c03566,-46.299,-23.9011
c03567,-46.7679,-23.6596
c03568,-46.6082,-23.5483
c03569,-46.4667,-23.1312
c03570,-46.6522,-23.5653
c03571,-45.0677,-23.4478
c03572,-46.6974,-23.5747
c03573,-46.7225,-23.6405
c03574,-43.2108,-22.9521
c03575,-43.8361,-22.6794
c03576,-46.4658,-23.6664
c03577,-46.4364,-23.4258
c03578,-46.7225,-23.6405
c03579,-46.5596,-23.5001
c03580,-46.6652,-23.6734
c03581,-45.9591,-22.3873
c03582,-46.9938,-23.026
c03583,-46.8935,-23.173
c03584,-46.2022,-23.5092
c03585,-46.5408,-23.4859
c03586,-46.5075,-23.6615
c03587,-46.332,-23.9198
c03588,-46.745,-23.6398
c03589,-45.6043,-23.0517
c03590,-43.1915,-22.981
c03591,-46.7193,-23.6354
c03592,-46.8887,-23.5124
c03593,-46.5609,-23.4979
c03594,-46.5493,-23.6536
c03595,-43.1646,-22.9512
c03596,-46.5959,-23.5439
c03597,-46.6414,-23.5741
c03598,-46.92,-23.6142
c03599,-46.9855,-22.835
c03600,-46.5439,-23.4847
c03601,-46.7006,-23.5746
c03602,-46.3348,-23.8724
c03603,-46.4003,-23.6785
c03604,-43.1858,-22.9035
c03605,-46.5242,-23.5316
c03606,-43.6377,-22.95
c03607,-46.5631,-23.5375
c03608,-46.511,-23.451
c03609,-43.2341,-22.9682
c03610,-46.4683,-23.6996
c03611,-43.1926,-22.9784
c03612,-46.7227,-23.641
c03613,-46.5565,-23.4966
c03614,-46.724,-23.5651
c03615,-46.5839,-23.5303
c03616,-46.3443,-23.4581
c03617,-46.4736,-23.717
c03618,-46.4978,-23.4175
c03619,-46.3718,-23.8526
c03620,-45.9063,-23.2069
c03621,-46.54,-23.745
c03622,-46.4817,-23.4229
c03623,-46.2085,-23.3569
c03624,-46.304,-23.5356
c03625,-46.8982,-23.23
c03626,-46.8361,-23.4938
c03627,-46.5198,-23.4552
c03628,-46.0114,-23.2987
c03629,-46.6766,-23.6714
c03630,-46.5786,-23.6054
c03631,-46.5678,-23.5108
c03632,-46.7225,-23.6405
c03633,-46.6217,-23.5338
c03634,-46.8698,-23.5056
c03635,-46.3034,-23.9502
c03636,-46.6692,-23.528
c03637,-45.5538,-23.0717
c03638,-46.5339,-23.4751
c03639,-45.5407,-23.023
c03640,-46.5564,-23.5334
c03641,-46.9723,-22.4693
c03642,-46.6307,-23.5364
c03643,-46.4902,-23.6206
c03644,-46.493,-23.4737
c03645,-46.8476,-23.6495
c03646,-46.0666,-23.4471
c03647,-46.8429,-23.5129
c03648,-46.7666,-23.5531
c03649,-46.7977,-23.5198
c03650,-46.2452,-23.4375
c03651,-46.5267,-23.4632
c03652,-46.5453,-23.4705
c03653,-46.4107,-23.435
c03654,-46.7376,-23.5915
c03655,-45.7571,-23.1377
c03656,-46.5221,-23.689
c03657,-46.471,-23.6887
c03658,-46.0458,-23.3478
c03659,-46.7781,-23.5262
c03660,-46.8626,-23.4774
c03661,-46.734,-23.5463
c03662,-46.4937,-23.4187
c03663,-47.2336,-23.1264
c03664,-46.8119,-22.9836
c03665,-46.8981,-23.5997
c03666,-46.4992,-23.6649
c03667,-43.2039,-22.9637
c03668,-46.7783,-23.6339
c03669,-46.5613,-23.5376
c03670,-46.5551,-23.5107
c03671,-46.3523,-23.4848
c03672,-46.7222,-23.6399
c03673,-46.2729,-23.4389
c03674,-46.6234,-23.5952
c03675,-46.7225,-23.6405
c03676,-46.5131,-23.4697
c03677,-46.9907,-23.0345
c03678,-46.5445,-23.485
c03679,-46.7013,-23.6209
c03680,-46.1847,-23.5138
c03681,-46.5102,-23.6185
c03682,-46.7634,-23.6477
c03683,-46.7601,-23.525
c03684,-46.8428,-23.0612
c03685,-46.5724,-23.4645
c03686,-46.5842,-23.4775
c03687,-46.9183,-23.6032
c03688,-46.6955,-23.6111
c03689,-43.1813,-22.9025
c03690,-47.2406,-22.9385
c03691,-43.1916,-22.9808
c03692,-46.5993,-23.6246
c03693,-46.9121,-23.7738
c03694,-46.5533,-23.4935
c03695,-46.2836,-23.3915
c03696,-43.1917,-22.9808
c03697,-46.6678,-23.5401
c03698,-46.7874,-23.5232
c03699,-46.6226,-23.5359
c03700,-46.5006,-23.4311
c03701,-46.6666,-23.6512
c03702,-46.4581,-23.4865
c03703,-46.724,-23.6406
c03704,-43.1895,-22.9772
c03705,-46.749,-23.6039
c03706,-46.8828,-23.545
c03707,-46.7732,-23.6103
c03708,-45.1841,-22.8503
c03709,-46.8292,-23.5897
c03710,-46.3325,-23.5018
c03711,-46.5011,-23.421
c03712,-46.2242,-22.7687
c03713,-43.1733,-22.9124
c03714,-46.4706,-23.6921
c03715,-46.1154,-23.3221
c03716,-46.6307,-23.5256
c03717,-46.6087,-23.5237
c03718,-46.9882,-22.8167
c03719,-46.8229,-23.3302
c03720,-46.5738,-23.5268
c03721,-45.0685,-23.4471
c03722,-46.8248,-23.6185
c03723,-46.3798,-23.6322
c03724,-46.689,-23.5674
c03725,-43.1938,-22.9879
c03726,-46.4751,-23.4694
c03727,-46.9354,-23.5446
c03728,-46.8449,-23.0853
c03729,-46.7099,-23.6259
c03730,-46.8407,-23.7016
c03731,-47.0094,-23.4731
c03732,-43.1645,-22.9099
c03733,-46.7101,-23.5719
c03734,-46.742,-23.5272
c03735,-46.6666,-23.5685
c03736,-46.6694,-23.5146
c03737,-46.7056,-23.572
c03738,-46.8907,-23.5182
c03739,-46.4662,-23.4816
c03740,-46.7482,-23.5603
c03741,-46.5965,-23.738
c03742,-46.7333,-23.5474
c03743,-46.7055,-23.5615
c03744,-46.6517,-23.567
c03745,-46.5223,-23.6716
c03746,-46.5903,-23.5937
c03747,-43.2309,-22.9798
c03748,-46.844,-23.0553
c03749,-46.9238,-23.5336
c03750,-46.5392,-23.1
c03751,-46.8194,-23.6289
c03752,-45.6461,-23.1112
c03753,-46.5836,-23.5347
c03754,-43.1762,-22.9095
c03755,-46.7242,-23.5261
c03756,-46.5886,-23.5436
c03757,-46.643,-23.6299
c03758,-46.7127,-23.6455
c03759,-46.4809,-23.6638
c03760,-46.786,-23.615
c03761,-45.9401,-23.247
c03762,-46.1032,-23.3218
c03763,-43.2427,-22.8627
c03764,-46.606,-23.7719
c03765,-45.7999,-23.2879
c03766,-45.5266,-22.9963
c03767,-46.6138,-23.5474
c03768,-46.8272,-23.6361
c03769,-46.0124,-23.3445
c03770,-45.8539,-23.2787
c03771,-46.5817,-23.5412
c03772,-45.6362,-22.9628
c03773,-46.6787,-23.5097
c03774,-46.4322,-23.7066
c03775,-46.3339,-23.4825
c03776,-45.5689,-22.7199
c03777,-46.5952,-23.245
c03778,-46.325,-22.8539
c03779,-46.7335,-23.8
c03780,-46.5525,-23.6725
c03781,-46.8583,-23.5167
c03782,-46.1996,-23.5223
c03783,-46.007,-23.411
c03784,-46.7205,-23.5269
c03785,-46.5303,-23.4782
c03786,-47.0742,-23.0247
c03787,-46.943,-23.1705
c03788,-46.6102,-23.519
c03789,-45.7708,-23.3038
c03790,-46.6569,-23.5547
c03791,-47.24,-23.1423
c03792,-46.8115,-23.3472
c03793,-46.8274,-23.5872
c03794,-46.8238,-23.319
c03795,-46.7268,-23.5358
c03796,-43.2286,-22.552
c03797,-46.4892,-23.1138
c03798,-46.3509,-23.9325
c03799,-46.2402,-23.436
c03800,-46.2792,-23.9539
c03801,-46.496,-23.4745
c03802,-44.5239,-22.4452
c03803,-46.7003,-23.6555
c03804,-46.4033,-23.9461
c03805,-46.3776,-23.6299
c03806,-45.071,-23.4209
c03807,-43.1203,-22.8866
c03808,-46.2592,-23.9687
c03809,-46.6404,-23.5634
c03810,-43.17,-22.9641
c03811,-46.8092,-23.5798
c03812,-46.6633,-23.5544
c03813,-46.2904,-23.4415
c03814,-46.5391,-23.6634
c03815,-46.1262,-23.3627
c03816,-46.7635,-23.4934
c03817,-43.1926,-22.9778
c03818,-46.6748,-23.5624
c03819,-46.6169,-23.5418
c03820,-45.0232,-23.413
c03821,-46.554,-23.6244
c03822,-43.1855,-22.9527
c03823,-46.6775,-23.6771
c03824,-46.6309,-23.4846
c03825,-46.5756,-23.6605
c03826,-46.6421,-23.6211
c03827,-46.7608,-23.5225
c03828,-46.8519,-23.6497
c03829,-46.5433,-23.5351
c03830,-47.2371,-22.7739
c03831,-46.7184,-23.6568
c03832,-46.6272,-23.5195
c03833,-46.8526,-23.6624
c03834,-45.9162,-23.214
c03835,-46.2851,-22.8211
c03836,-46.3879,-23.4224
c03837,-46.7291,-23.5517
c03838,-46.5817,-23.5239
c03839,-46.6967,-23.6393
c03840,-46.6711,-23.561
c03841,-46.7143,-23.63
c03842,-46.5532,-23.4808
c03843,-46.3312,-23.4942
c03844,-46.6947,-23.6014
c03845,-46.4508,-23.6667
c03846,-46.7397,-23.5508
c03847,-46.4353,-23.423
c03848,-46.5453,-23.4743
c03849,-43.3276,-22.9371
c03850,-46.4313,-23.539
c03851,-46.4689,-23.6744
c03852,-43.2753,-22.8727
c03853,-46.7543,-23.5653
c03854,-46.3907,-23.6425
c03855,-46.6286,-23.5196
c03856,-43.2011,-22.987
c03857,-46.8852,-23.5105
c03858,-47.0017,-23.0498
c03859,-46.7697,-23.6363
c03860,-44.9745,-22.6611
c03861,-43.7675,-22.4303
c03862,-47.2726,-22.9411
c03863,-46.6901,-23.6813
c03864,-45.4042,-23.7685
c03865,-46.5894,-23.552
c03866,-46.9559,-23.0618
c03867,-46.8495,-23.4983
c03868,-46.7045,-23.5631
c03869,-46.4894,-23.118
c03870,-46.5097,-23.6357
c03871,-46.7589,-23.5025
c03872,-46.9704,-23.0835
c03873,-46.5379,-23.4809
c03874,-46.3472,-23.5805
c03875,-45.5811,-23.0258
c03876,-46.3525,-23.5978
c03877,-45.5539,-23.0257
c03878,-46.6389,-23.5521
c03879,-46.4744,-23.6938
c03880,-46.5019,-23.4654
c03881,-46.5578,-23.5184
c03882,-46.2882,-23.9598
c03883,-43.177,-22.9033
c03884,-43.1722,-22.9124
c03885,-45.7106,-23.3396
c03886,-46.8656,-23.2564
c03887,-46.6358,-23.6137
c03888,-46.8024,-23.5928
c03889,-47.1363,-22.9085
c03890,-44.3323,-22.42
c03891,-46.5769,-23.5387
c03892,-46.6698,-23.5616
c03893,-46.3581,-23.467
c03894,-46.53,-23.4782
c03895,-45.9394,-23.3113
c03896,-46.2294,-23.4312
c03897,-46.5514,-23.5075
c03898,-43.2108,-22.9521
c03899,-45.9355,-23.25
c03900,-46.7045,-23.5629
c03901,-46.5695,-23.758
c03902,-46.9158,-23.6023
c03903,-46.7182,-23.5775
c03904,-46.5455,-23.6692
c03905,-45.9339,-23.3113
c03906,-46.5351,-23.4663
c03907,-46.8094,-23.6884
c03908,-46.5556,-23.5396
c03909,-46.3225,-23.4467
c03910,-43.202,-22.8969
c03911,-46.6659,-23.5561
c03912,-45.5819,-23.0405
c03913,-46.9916,-22.8305
c03914,-46.589,-23.5931
c03915,-46.9209,-23.2116
c03916,-46.8732,-23.2303
c03917,-46.9191,-23.5986
c03918,-43.1817,-22.9526
c03919,-46.7327,-23.5588
c03920,-46.9399,-22.9261
c03921,-46.6354,-23.5352
c03922,-46.7097,-23.6315
c03923,-46.5285,-23.6515
c03924,-46.3387,-23.5476
c03925,-46.7875,-23.6154
c03926,-46.8522,-23.6538
c03927,-45.9545,-23.1853
c03928,-46.7257,-23.5768
c03929,-46.4099,-23.9568
c03930,-46.5991,-23.6062
c03931,-46.6356,-23.5353
c03932,-46.5471,-23.1119
c03933,-46.5912,-23.5946
c03934,-46.6205,-23.5386
c03935,-46.6317,-23.5539
c03936,-46.6511,-23.5937
c03937,-46.7327,-23.5454
c03938,-46.8219,-23.6923
c03939,-46.5311,-23.6572
c03940,-46.6715,-23.504
c03941,-46.7505,-23.4667
c03942,-46.5966,-23.5877
c03943,-46.8665,-23.6479
c03944,-46.9144,-23.6379
c03945,-46.5044,-23.4536
c03946,-46.3323,-23.9686
c03947,-46.7329,-23.6441
c03948,-46.7676,-23.6597
c03949,-46.4823,-23.4728
c03950,-46.6063,-23.5574
c03951,-46.2373,-23.54
c03952,-46.416,-23.8801
c03953,-46.6686,-23.5669
c03954,-45.1671,-23.4908
c03955,-46.7486,-23.5598
c03956,-46.9024,-23.0636
c03957,-46.8685,-23.253
c03958,-46.1784,-23.5117
c03959,-47.0958,-22.8951
c03960,-46.6783,-23.5619
c03961,-46.1405,-23.3742
c03962,-46.6223,-23.5186
c03963,-46.6626,-23.5555
c03964,-46.6617,-23.6177
c03965,-46.8367,-23.5243
c03966,-46.7075,-23.6607
c03967,-46.4547,-23.4681
c03968,-47.3159,-23.2379
c03969,-46.5806,-23.5278
c03970,-46.934,-23.5569
c03971,-46.9207,-23.5908
c03972,-43.1894,-22.983
c03973,-46.501,-23.4231
c03974,-45.0182,-23.4076
c03975,-46.4423,-23.4784
c03976,-45.5427,-23.0886
c03977,-46.5196,-23.4716
c03978,-46.8414,-23.6434
c03979,-46.655,-23.6297
c03980,-46.7743,-23.6117
c03981,-46.7119,-23.5086
c03982,-46.5734,-23.5268
c03983,-46.0232,-23.3465
c03984,-46.711,-23.5079
c03985,-44.5238,-22.444
c03986,-46.2771,-23.9721
c03987,-46.9605,-23.1099
c03988,-46.8263,-23.4089
c03989,-45.5981,-22.8687
c03990,-46.4002,-23.4126
c03991,-46.3219,-23.9622
c03992,-46.6922,-23.681
c03993,-46.651,-23.6089
c03994,-46.3662,-23.9355
c03995,-46.7225,-23.6405
c03996,-46.4606,-23.7135
c03997,-46.5455,-23.4673
c03998,-46.6379,-23.5572
c03999,-46.2323,-23.5385
c04000,-46.5986,-23.5268
c04001,-46.3589,-23.6034
c04002,-43.2886,-22.8044
c04003,-46.6619,-23.5337
c04004,-47.2214,-23.0806
c04005,-47.1816,-22.8287
c04006,-44.7632,-22.5354
c04007,-46.8164,-23.6062
c04008,-46.8365,-23.5178
c04009,-46.721,-23.5599
c04010,-46.647,-23.5786
c04011,-46.0955,-23.3208
c04012,-46.5421,-23.5334
c04013,-46.2737,-23.962
c04014,-46.5722,-23.6662
c04015,-46.6452,-23.5735
c04016,-46.8659,-23.2101
c04017,-46.3045,-23.9634
c04018,-46.7129,-23.516
c04019,-46.5457,-23.49
c04020,-46.8381,-23.6422
c04021,-45.5651,-22.7174
c04022,-46.7618,-23.5314
c04023,-43.2066,-22.9742
c04024,-46.4864,-23.4896
c04025,-46.4975,-23.4163
c04026,-46.7252,-23.5001
c04027,-47.0137,-22.8834
c04028,-45.44,-23.5911
c04029,-46.5447,-23.4674
c04030,-46.6998,-23.6225
c04031,-46.5547,-23.5361
c04032,-46.7131,-23.5729
c04033,-46.8146,-23.5708
c04034,-46.4899,-23.473
c04035,-46.6466,-23.5486
c04036,-45.2512,-23.3467
c04037,-46.5495,-23.4912
c04038,-42.9458,-22.9232
c04039,-46.1131,-23.3222
c04040,-46.936,-23.5473
c04041,-46.7435,-23.6018
c04042,-43.2862,-22.9232
c04043,-46.6992,-23.5607
c04044,-46.8418,-23.5971
c04045,-46.7241,-23.6505
c04046,-46.5286,-23.478
c04047,-46.6161,-23.625
c04048,-45.5847,-23.0343
c04049,-46.9134,-23.1738
c04050,-46.7199,-23.636
c04051,-46.535,-23.6372
c04052,-46.737,-23.643
c04053,-45.9367,-23.2508
c04054,-43.1795,-22.8997
c04055,-46.7163,-23.6322
c04056,-43.2173,-22.9497
c04057,-46.9261,-23.1538
c04058,-46.4797,-23.1175
c04059,-46.481,-23.4263
c04060,-46.6496,-23.6098
c04061,-46.6412,-23.5712
c04062,-46.6621,-23.534
c04063,-46.5484,-23.5348
c04064,-46.3236,-23.9413
c04065,-46.8771,-22.9411
c04066,-46.6316,-23.6703
c04067,-47.1301,-22.8858
c04068,-43.3036,-22.8409
c04069,-46.7126,-23.655
c04070,-46.8468,-23.6959
c04071,-46.7853,-23.4452
c04072,-46.4927,-23.429
c04073,-46.6829,-23.0398
c04074,-43.2119,-22.9546
c04075,-46.3327,-23.5044
c04076,-46.6907,-23.5868
c04077,-45.0734,-23.4324
c04078,-46.6612,-23.6266
c04079,-46.5867,-23.739
c04080,-46.4745,-23.4767
c04081,-46.4217,-23.6958
c04082,-46.7592,-23.6495
c04083,-45.9131,-23.2004
c04084,-46.9249,-22.4352
c04085,-46.5,-23.6646
c04086,-46.5027,-23.4287
c04087,-46.4698,-23.6856
c04088,-46.6512,-23.5511
c04089,-46.703,-23.5091
c04090,-46.6109,-23.5227
c04091,-46.6157,-23.685
c04092,-43.2735,-22.9163
c04093,-46.9652,-23.0999
c04094,-46.5398,-23.4816
c04095,-46.4771,-23.4565
c04096,-43.2256,-22.973
c04097,-46.3188,-23.4469
c04098,-46.7123,-23.5662
c04099,-45.3309,-23.212
c04100,-46.6397,-23.5608
c04101,-46.651,-23.5979
c04102,-46.8363,-23.5327
c04103,-46.7439,-23.5555
c04104,-46.3079,-23.9706
c04105,-46.7596,-23.4323
c04106,-46.6422,-23.5749
c04107,-46.7225,-23.6405
c04108,-46.9167,-23.5292
c04109,-45.8477,-23.252
c04110,-46.4914,-23.4575
c04111,-46.5105,-23.6617
c04112,-45.9006,-23.2168
c04113,-46.9942,-23.0257
c04114,-46.6753,-23.0473
c04115,-46.133,-23.332
c04116,-46.3846,-23.8567
c04117,-45.8744,-23.2734
c04118,-46.5553,-23.5129
c04119,-46.5458,-23.4881
c04120,-46.5893,-23.5928
c04121,-46.402,-23.9751
c04122,-45.5651,-22.7173
c04123,-46.9959,-22.8308
c04124,-46.4704,-23.6868
c04125,-46.6416,-23.5352
c04126,-46.2956,-23.4427
c04127,-46.7073,-23.6601
c04128,-46.5592,-23.5372
c04129,-46.6609,-23.554
c04130,-46.5465,-23.6572
c04131,-46.7207,-23.5748
c04132,-46.5576,-23.4857
c04133,-47.0048,-22.823
c04134,-46.6387,-23.5352
c04135,-46.7032,-23.6243
c04136,-46.599,-23.5776
c04137,-46.5171,-23.4924
c04138,-46.6944,-23.5991
c04139,-46.9809,-22.8152
c04140,-46.0909,-23.3574
c04141,-45.3339,-23.5892
c04142,-46.5747,-23.1588
c04143,-46.8052,-23.676
c04144,-46.6607,-23.5492
c04145,-46.2831,-23.9634
c04146,-47.0016,-23.1516
c04147,-46.72,-23.6362
c04148,-46.5822,-23.4638
c04149,-43.2043,-22.9586
c04150,-46.4039,-23.5455
c04151,-46.7057,-23.5614
c04152,-46.4227,-23.4258
c04153,-46.5855,-23.5284
c04154,-46.7228,-23.6404
c04155,-46.6433,-23.6197
c04156,-46.3634,-23.6179
c04157,-46.7174,-23.5241
c04158,-47.3262,-22.6474
c04159,-46.8316,-23.5677
c04160,-46.6754,-23.6185
c04161,-46.617,-23.5451
c04162,-46.5908,-23.5872
c04163,-46.5957,-23.2431
c04164,-45.9009,-23.2172
c04165,-46.1856,-23.4083
c04166,-46.65,-23.5491
c04167,-46.4694,-23.4528
c04168,-46.1973,-23.5085
c04169,-46.6297,-23.5417
c04170,-46.7352,-23.5573
c04171,-46.5803,-23.5847
c04172,-46.6946,-23.624
c04173,-46.3685,-23.1851
c04174,-45.9198,-23.201
c04175,-46.7352,-23.5925
c04176,-46.6594,-23.5363
c04177,-46.3293,-23.5125
c04178,-46.3731,-23.4657
c04179,-46.6575,-23.6129
c04180,-46.7017,-23.5716
c04181,-45.8685,-23.2904
c04182,-46.2452,-23.9881
c04183,-46.2065,-23.3562
c04184,-43.1924,-22.9801
c04185,-46.51,-23.4682
c04186,-45.4289,-23.6207
c04187,-46.1591,-23.3867
c04188,-46.2256,-22.7691
c04189,-46.5532,-23.5304
c04190,-46.7352,-23.5685
c04191,-46.5427,-23.4835
c04192,-46.4404,-23.7097
c04193,-46.0249,-23.3457
c04194,-45.5927,-23.0474
c04195,-47.2376,-22.9265
c04196,-46.6518,-23.5826
c04197,-45.9202,-23.1944
c04198,-46.2371,-23.1669
c04199,-47.2745,-23.2606
c04200,-43.1845,-22.951
c04201,-46.4585,-23.669
c04202,-46.6407,-23.5646
c04203,-46.6517,-23.5608
c04204,-44.5225,-22.4455
c04205,-46.6968,-23.5784
c04206,-43.1789,-22.9038
c04207,-46.8307,-23.64
c04208,-46.696,-23.5768
c04209,-46.6945,-23.602
c04210,-46.5,-23.8678
c04211,-46.5636,-23.5113
c04212,-46.5296,-23.478
c04213,-46.7036,-23.6581
c04214,-46.627,-23.5184
c04215,-46.4692,-23.6742
c04216,-46.2934,-23.3966
c04217,-46.5734,-23.54
c04218,-43.245,-22.8159
c04219,-46.3196,-23.9508
c04220,-46.7964,-23.6174
c04221,-46.6968,-23.6056
c04222,-46.2708,-23.9794
c04223,-46.2287,-23.3149
c04224,-45.9325,-23.2377
c04225,-46.1442,-23.2193
c04226,-46.632,-23.5296
c04227,-45.9058,-23.2085
c04228,-46.4475,-23.5419
c04229,-43.2474,-22.8694
c04230,-46.7026,-23.5671
c04231,-46.7504,-23.6061
c04232,-46.7473,-23.6059
c04233,-46.3546,-23.4386
c04234,-46.4,-23.4104
c04235,-46.6301,-23.5193
c04236,-46.7017,-23.6217
c04237,-46.2722,-23.5404
c04238,-45.3819,-23.8139
c04239,-46.3813,-23.5534
c04240,-46.5576,-23.4854
c04241,-46.5445,-23.4858
c04242,-45.8674,-23.2401
c04243,-46.8293,-23.6274
c04244,-46.7261,-23.521
c04245,-46.7324,-23.544
c04246,-46.7225,-23.6405
c04247,-46.3475,-23.4593
c04248,-46.6013,-23.5471
c04249,-46.7481,-23.5313
c04250,-46.7116,-23.5194
c04251,-46.4077,-23.9663
c04252,-46.6681,-23.558
c04253,-43.1813,-22.9025
c04254,-46.6684,-23.5616
c04255,-45.9343,-23.1919
c04256,-46.5942,-23.5277
c04257,-46.3276,-23.9449
c04258,-46.8776,-23.5971
c04259,-46.6372,-23.5546
c04260,-46.6608,-23.5159
c04261,-45.939,-23.2502
c04262,-45.9215,-23.3139
c04263,-45.8774,-23.2294
c04264,-46.4913,-23.459
c04265,-46.5696,-23.5415
c04266,-46.8081,-22.9978
c04267,-46.254,-23.9935
c04268,-46.8495,-23.6223
c04269,-46.8166,-23.6103
c04270,-46.4956,-23.4136
c04271,-46.6575,-23.6928
c04272,-46.6837,-23.6099
c04273,-46.8532,-23.5218
c04274,-46.4515,-23.6558
c04275,-46.6666,-23.51
c04276,-46.5092,-23.4483
c04277,-46.7364,-23.5285
c04278,-46.152,-23.4958
c04279,-46.1855,-23.5161
c04280,-46.8792,-23.5062
c04281,-45.0865,-23.4415
c04282,-46.5231,-23.4601
c04283,-46.4968,-23.4183
c04284,-46.6018,-23.7538
c04285,-46.7708,-23.5315
c04286,-46.8466,-23.6439
c04287,-46.9355,-23.5441
c04288,-46.7615,-23.6516
c04289,-43.1917,-22.9766
c04290,-47.0794,-22.8091
c04291,-46.8363,-23.534
c04292,-46.6363,-23.5984
c04293,-46.5286,-23.6924
c04294,-46.5641,-23.6121
c04295,-46.3343,-23.4974
c04296,-46.3371,-22.8572
c04297,-43.1801,-22.9689
c04298,-46.8358,-23.5078
c04299,-46.5009,-23.6255
c04300,-46.5587,-23.6382
c04301,-46.3342,-23.4919
c04302,-46.8778,-23.1894
c04303,-43.2153,-22.98
c04304,-46.655,-23.6922
c04305,-46.5564,-23.615
c04306,-43.1713,-22.9413
c04307,-46.5437,-23.6803
c04308,-43.2102,-22.8875
c04309,-46.6911,-23.5858
c04310,-46.6678,-23.509
c04311,-46.3317,-23.489
c04312,-43.2202,-22.9647
c04313,-45.8653,-23.2448
c04314,-46.6963,-23.603
c04315,-46.6942,-23.5987
c04316,-46.9515,-23.1279
c04317,-45.8686,-23.2419
c04318,-46.7805,-23.6338
c04319,-46.6062,-23.5626
c04320,-46.6741,-23.5487
c04321,-46.4977,-23.4134
c04322,-46.1211,-23.3622
c04323,-45.0128,-23.3946
c04324,-46.8514,-23.4958
c04325,-43.3572,-22.7971
c04326,-46.3713,-23.5006
c04327,-46.0247,-22.5173
c04328,-46.5029,-23.4688
c04329,-46.8341,-23.5444
c04330,-46.6948,-23.58
c04331,-46.5455,-23.6238
c04332,-45.4938,-22.954
c04333,-45.9079,-23.2123
c04334,-46.8558,-23.5178
c04335,-46.6891,-23.5917
c04336,-46.5104,-23.4674
c04337,-46.2976,-23.439
c04338,-46.5612,-23.5396
c04339,-46.6912,-23.5851
c04340,-46.4975,-23.4114
c04341,-46.5461,-23.4718
c04342,-46.7982,-23.5915
c04343,-46.9849,-23.1871
c04344,-46.6611,-23.5381
c04345,-46.2053,-23.9818
c04346,-43.1744,-22.907
c04347,-46.4044,-23.4329
c04348,-43.272,-22.8765
c04349,-46.9508,-23.13
c04350,-46.3348,-23.943
c04351,-43.2013,-22.8969
c04352,-46.8745,-23.1943
c04353,-46.6537,-23.6672
c04354,-45.578,-22.7249
c04355,-43.1731,-22.925
c04356,-46.5837,-23.5996
c04357,-46.6848,-23.584
c04358,-46.713,-23.6549
c04359,-46.7023,-23.5674
c04360,-46.5246,-23.6548
c04361,-43.193,-22.9833
c04362,-47.1305,-23.0311
c04363,-46.5769,-23.5536
c04364,-46.8003,-23.6179
c04365,-46.8405,-23.5009
c04366,-47.2535,-23.4188
c04367,-46.7581,-23.648
c04368,-46.6769,-23.6142
c04369,-46.7594,-23.5231
c04370,-46.7609,-23.5221
c04371,-46.4359,-23.4998
c04372,-45.952,-23.2817
c04373,-45.1049,-23.4937
c04374,-47.3234,-23.2019
c04375,-46.3058,-23.535
c04376,-43.2709,-22.879
c04377,-46.6933,-23.6107
c04378,-43.1668,-22.9556
c04379,-43.1706,-22.9109
c04380,-45.328,-23.5833
c04381,-46.6338,-23.5385
c04382,-46.7468,-23.5213
c04383,-46.3477,-23.865
c04384,-46.3043,-23.4578
c04385,-46.4414,-23.4097
c04386,-46.7325,-23.591
c04387,-46.3348,-23.4697
c04388,-46.912,-23.7717
c04389,-46.8645,-23.5132
c04390,-46.7758,-23.5279
c04391,-45.4935,-22.9969
c04392,-46.5704,-23.5066
c04393,-46.8516,-23.4962
c04394,-46.932,-23.5612
c04395,-46.5081,-23.6638
c04396,-46.5342,-23.6557
c04397,-47.3193,-23.2211
c04398,-46.7333,-23.5458
c04399,-43.175,-22.9642
c04400,-46.5677,-23.1045
c04401,-46.6605,-23.5596
c04402,-45.5202,-23.0064
c04403,-43.2085,-22.9593
c04404,-46.4953,-23.6598
c04405,-46.3509,-23.5946
c04406,-47.302,-23.4067
c04407,-46.5136,-23.6644
c04408,-46.5492,-23.694
c04409,-46.6969,-23.652
c04410,-46.3583,-23.4252
c04411,-43.1778,-22.9533
c04412,-46.6449,-23.5956
c04413,-46.7038,-23.6227
c04414,-46.1868,-23.4102
c04415,-45.8783,-23.2247
c04416,-47.3216,-22.6575
c04417,-46.2885,-23.5349
c04418,-46.3324,-23.5178
c04419,-46.6408,-23.5176
c04420,-46.9328,-23.1862
c04421,-46.3393,-23.9614
c04422,-43.176,-22.91
c04423,-46.292,-23.396
